"","strt_statn","end_statn","cnt","strtLng","strtLat","endLng","endLat"
"7467",94,137,11,-71.064608,42.375603,-71.119084,42.387995
"7576",94,138,29,-71.064608,42.375603,-71.113341,42.385582
"7679",94,139,20,-71.064608,42.375603,-71.123024,42.396969
"7775",94,140,3,-71.064608,42.375603,-71.112708,42.400146
"7867",94,141,9,-71.064608,42.375603,-71.116772,42.400877
"7941",94,142,3,-71.064608,42.375603,-71.123413,42.40449
"8018",94,143,2,-71.064608,42.375603,-71.10942,42.39082
"8162",94,145,2,-71.064608,42.375603,-71.120406,42.394002
"4103",95,95,170,-71.094445,42.372969,-71.094445,42.372969
"4190",95,96,309,-71.094445,42.372969,-71.111075,42.373379
"4336",95,98,75,-71.094445,42.372969,-71.060292,42.371848
"4421",95,99,68,-71.094445,42.372969,-71.057629,42.35892
"4561",95,101,1,-71.094445,42.372969,-71.100694,42.345733
"4644",95,102,8,-71.094445,42.372969,-71.073089,42.336437
"4732",95,103,116,-71.094445,42.372969,-71.082383,42.348762
"5136",95,110,47,-71.094445,42.372969,-71.145442,42.356975
"5225",95,111,139,-71.094445,42.372969,-71.059914,42.366222
"5318",95,112,87,-71.094445,42.372969,-71.058087,42.355402
"5415",95,113,225,-71.094445,42.372969,-71.070884,42.36069
"5514",95,114,171,-71.094445,42.372969,-71.060515,42.365942
"5609",95,115,131,-71.094445,42.372969,-71.048927,42.378338
"5698",95,116,9,-71.094445,42.372969,-71.069849,42.356052
"5778",95,117,3,-71.094445,42.372969,-71.052984,42.358508
"6040",95,121,2,-71.094445,42.372969,-71.114175,42.31309
"6383",95,126,8,-71.094445,42.372969,-71.13493,42.339335
"6484",95,127,8,-71.094445,42.372969,-71.128374,42.346563
"6590",95,128,891,-71.094445,42.372969,-71.08497,42.362457
"6695",95,129,23,-71.094445,42.372969,-71.118201,42.369832
"6792",95,130,244,-71.094445,42.372969,-71.114025,42.376369
"6893",95,131,147,-71.094445,42.372969,-71.113687,42.356954
"6995",95,132,90,-71.094445,42.372969,-71.116865,42.377945
"7091",95,133,75,-71.094445,42.372969,-71.125107,42.380287
"7173",95,134,14,-71.094445,42.372969,-71.130516,42.397828
"7266",95,135,71,-71.094445,42.372969,-71.104412,42.370803
"7367",95,136,48,-71.094445,42.372969,-71.086388,42.366095
"7468",95,137,147,-71.094445,42.372969,-71.119084,42.387995
"7577",95,138,124,-71.094445,42.372969,-71.113341,42.385582
"7680",95,139,214,-71.094445,42.372969,-71.123024,42.396969
"7776",95,140,27,-71.094445,42.372969,-71.112708,42.400146
"7868",95,141,16,-71.094445,42.372969,-71.116772,42.400877
"7942",95,142,11,-71.094445,42.372969,-71.123413,42.40449
"8019",95,143,22,-71.094445,42.372969,-71.10942,42.39082
"8098",95,144,13,-71.094445,42.372969,-71.126908,42.402763
"8163",95,145,12,-71.094445,42.372969,-71.120406,42.394002
"4191",96,96,232,-71.111075,42.373379,-71.111075,42.373379
"4247",96,97,7,-71.111075,42.373379,-71.117152,42.369182
"4337",96,98,69,-71.111075,42.373379,-71.060292,42.371848
"4422",96,99,126,-71.111075,42.373379,-71.057629,42.35892
"4645",96,102,52,-71.111075,42.373379,-71.073089,42.336437
"4733",96,103,49,-71.111075,42.373379,-71.082383,42.348762
"4809",96,104,1,-71.111075,42.373379,-71.057044,42.330716
"4872",96,105,1,-71.111075,42.373379,-71.075354,42.325333
"4995",96,107,1,-71.111075,42.373379,-71.03877,42.335741
"5137",96,110,46,-71.111075,42.373379,-71.145442,42.356975
"5226",96,111,50,-71.111075,42.373379,-71.059914,42.366222
"5319",96,112,33,-71.111075,42.373379,-71.058087,42.355402
"5416",96,113,291,-71.111075,42.373379,-71.070884,42.36069
"5515",96,114,37,-71.111075,42.373379,-71.060515,42.365942
"5610",96,115,31,-71.111075,42.373379,-71.048927,42.378338
"5699",96,116,1,-71.111075,42.373379,-71.069849,42.356052
"5915",96,119,3,-71.111075,42.373379,-71.07655,42.350413
"6289",96,125,1,-71.111075,42.373379,-71.100164,42.322913
"6384",96,126,2,-71.111075,42.373379,-71.13493,42.339335
"6485",96,127,9,-71.111075,42.373379,-71.128374,42.346563
"6591",96,128,768,-71.111075,42.373379,-71.08497,42.362457
"6696",96,129,100,-71.111075,42.373379,-71.118201,42.369832
"6793",96,130,168,-71.111075,42.373379,-71.114025,42.376369
"6894",96,131,202,-71.111075,42.373379,-71.113687,42.356954
"6996",96,132,330,-71.111075,42.373379,-71.116865,42.377945
"7092",96,133,178,-71.111075,42.373379,-71.125107,42.380287
"7174",96,134,26,-71.111075,42.373379,-71.130516,42.397828
"7267",96,135,609,-71.111075,42.373379,-71.104412,42.370803
"7368",96,136,105,-71.111075,42.373379,-71.086388,42.366095
"7469",96,137,401,-71.111075,42.373379,-71.119084,42.387995
"7578",96,138,109,-71.111075,42.373379,-71.113341,42.385582
"7681",96,139,170,-71.111075,42.373379,-71.123024,42.396969
"7777",96,140,32,-71.111075,42.373379,-71.112708,42.400146
"7869",96,141,65,-71.111075,42.373379,-71.116772,42.400877
"7943",96,142,4,-71.111075,42.373379,-71.123413,42.40449
"8020",96,143,12,-71.111075,42.373379,-71.10942,42.39082
"8099",96,144,46,-71.111075,42.373379,-71.126908,42.402763
"8164",96,145,9,-71.111075,42.373379,-71.120406,42.394002
"4248",97,97,34,-71.117152,42.369182,-71.117152,42.369182
"4338",97,98,2,-71.117152,42.369182,-71.060292,42.371848
"4339",98,98,855,-71.060292,42.371848,-71.060292,42.371848
"4423",98,99,515,-71.060292,42.371848,-71.057629,42.35892
"4492",98,100,2,-71.060292,42.371848,-71.084198,42.328654
"4562",98,101,3,-71.060292,42.371848,-71.100694,42.345733
"4646",98,102,1,-71.060292,42.371848,-71.073089,42.336437
"4734",98,103,289,-71.060292,42.371848,-71.082383,42.348762
"4810",98,104,9,-71.060292,42.371848,-71.057044,42.330716
"4936",98,106,3,-71.060292,42.371848,-71.045859,42.335693
"4996",98,107,4,-71.060292,42.371848,-71.03877,42.335741
"5227",98,111,1371,-71.060292,42.371848,-71.059914,42.366222
"5320",98,112,239,-71.060292,42.371848,-71.058087,42.355402
"5417",98,113,566,-71.060292,42.371848,-71.070884,42.36069
"5516",98,114,1271,-71.060292,42.371848,-71.060515,42.365942
"5611",98,115,1169,-71.060292,42.371848,-71.048927,42.378338
"5700",98,116,18,-71.060292,42.371848,-71.069849,42.356052
"5779",98,117,40,-71.060292,42.371848,-71.052984,42.358508
"5839",98,118,26,-71.060292,42.371848,-71.056605,42.377022
"5916",98,119,2,-71.060292,42.371848,-71.07655,42.350413
"6385",98,126,8,-71.060292,42.371848,-71.13493,42.339335
"6486",98,127,2,-71.060292,42.371848,-71.128374,42.346563
"6592",98,128,243,-71.060292,42.371848,-71.08497,42.362457
"6697",98,129,24,-71.060292,42.371848,-71.118201,42.369832
"6794",98,130,105,-71.060292,42.371848,-71.114025,42.376369
"6895",98,131,23,-71.060292,42.371848,-71.113687,42.356954
"6997",98,132,19,-71.060292,42.371848,-71.116865,42.377945
"7093",98,133,13,-71.060292,42.371848,-71.125107,42.380287
"7268",98,135,56,-71.060292,42.371848,-71.104412,42.370803
"7369",98,136,62,-71.060292,42.371848,-71.086388,42.366095
"7470",98,137,3,-71.060292,42.371848,-71.119084,42.387995
"7579",98,138,7,-71.060292,42.371848,-71.113341,42.385582
"7682",98,139,14,-71.060292,42.371848,-71.123024,42.396969
"7778",98,140,9,-71.060292,42.371848,-71.112708,42.400146
"7870",98,141,3,-71.060292,42.371848,-71.116772,42.400877
"4424",99,99,390,-71.057629,42.35892,-71.057629,42.35892
"4493",99,100,14,-71.057629,42.35892,-71.084198,42.328654
"4563",99,101,7,-71.057629,42.35892,-71.100694,42.345733
"4647",99,102,161,-71.057629,42.35892,-71.073089,42.336437
"4735",99,103,353,-71.057629,42.35892,-71.082383,42.348762
"4811",99,104,44,-71.057629,42.35892,-71.057044,42.330716
"4873",99,105,7,-71.057629,42.35892,-71.075354,42.325333
"4937",99,106,15,-71.057629,42.35892,-71.045859,42.335693
"4997",99,107,30,-71.057629,42.35892,-71.03877,42.335741
"5138",99,110,7,-71.057629,42.35892,-71.145442,42.356975
"5228",99,111,412,-71.057629,42.35892,-71.059914,42.366222
"5321",99,112,229,-71.057629,42.35892,-71.058087,42.355402
"5418",99,113,905,-71.057629,42.35892,-71.070884,42.36069
"5517",99,114,480,-71.057629,42.35892,-71.060515,42.365942
"5612",99,115,196,-71.057629,42.35892,-71.048927,42.378338
"5701",99,116,52,-71.057629,42.35892,-71.069849,42.356052
"5780",99,117,19,-71.057629,42.35892,-71.052984,42.358508
"5840",99,118,8,-71.057629,42.35892,-71.056605,42.377022
"5917",99,119,7,-71.057629,42.35892,-71.07655,42.350413
"5976",99,120,1,-71.057629,42.35892,-71.115645,42.309467
"6105",99,122,8,-71.057629,42.35892,-71.110833,42.320998
"6161",99,123,6,-71.057629,42.35892,-71.098634,42.315692
"6228",99,124,2,-71.057629,42.35892,-71.107341,42.310579
"6290",99,125,2,-71.057629,42.35892,-71.100164,42.322913
"6386",99,126,17,-71.057629,42.35892,-71.13493,42.339335
"6487",99,127,17,-71.057629,42.35892,-71.128374,42.346563
"6593",99,128,302,-71.057629,42.35892,-71.08497,42.362457
"6698",99,129,14,-71.057629,42.35892,-71.118201,42.369832
"6795",99,130,14,-71.057629,42.35892,-71.114025,42.376369
"6896",99,131,39,-71.057629,42.35892,-71.113687,42.356954
"6998",99,132,15,-71.057629,42.35892,-71.116865,42.377945
"7094",99,133,23,-71.057629,42.35892,-71.125107,42.380287
"7175",99,134,7,-71.057629,42.35892,-71.130516,42.397828
"7269",99,135,21,-71.057629,42.35892,-71.104412,42.370803
"7370",99,136,51,-71.057629,42.35892,-71.086388,42.366095
"7471",99,137,48,-71.057629,42.35892,-71.119084,42.387995
"7580",99,138,30,-71.057629,42.35892,-71.113341,42.385582
"7683",99,139,38,-71.057629,42.35892,-71.123024,42.396969
"7779",99,140,8,-71.057629,42.35892,-71.112708,42.400146
"7871",99,141,3,-71.057629,42.35892,-71.116772,42.400877
"7944",99,142,3,-71.057629,42.35892,-71.123413,42.40449
"8021",99,143,1,-71.057629,42.35892,-71.10942,42.39082
"8100",99,144,11,-71.057629,42.35892,-71.126908,42.402763
"8165",99,145,2,-71.057629,42.35892,-71.120406,42.394002
"4494",100,100,60,-71.084198,42.328654,-71.084198,42.328654
"4564",100,101,1,-71.084198,42.328654,-71.100694,42.345733
"4648",100,102,35,-71.084198,42.328654,-71.073089,42.336437
"4736",100,103,6,-71.084198,42.328654,-71.082383,42.348762
"4812",100,104,38,-71.084198,42.328654,-71.057044,42.330716
"4874",100,105,43,-71.084198,42.328654,-71.075354,42.325333
"5057",100,109,5,-71.084198,42.328654,-71.065421,42.317225
"5139",100,110,1,-71.084198,42.328654,-71.145442,42.356975
"5229",100,111,1,-71.084198,42.328654,-71.059914,42.366222
"5322",100,112,4,-71.084198,42.328654,-71.058087,42.355402
"5419",100,113,4,-71.084198,42.328654,-71.070884,42.36069
"5518",100,114,7,-71.084198,42.328654,-71.060515,42.365942
"5613",100,115,22,-71.084198,42.328654,-71.048927,42.378338
"5841",100,118,2,-71.084198,42.328654,-71.056605,42.377022
"5977",100,120,1,-71.084198,42.328654,-71.115645,42.309467
"6041",100,121,2,-71.084198,42.328654,-71.114175,42.31309
"6162",100,123,2,-71.084198,42.328654,-71.098634,42.315692
"6229",100,124,5,-71.084198,42.328654,-71.107341,42.310579
"6291",100,125,6,-71.084198,42.328654,-71.100164,42.322913
"6387",100,126,1,-71.084198,42.328654,-71.13493,42.339335
"6488",100,127,4,-71.084198,42.328654,-71.128374,42.346563
"6594",100,128,109,-71.084198,42.328654,-71.08497,42.362457
"6897",100,131,1,-71.084198,42.328654,-71.113687,42.356954
"7270",100,135,2,-71.084198,42.328654,-71.104412,42.370803
"7472",100,137,2,-71.084198,42.328654,-71.119084,42.387995
"4565",101,101,9,-71.100694,42.345733,-71.100694,42.345733
"4649",101,102,3,-71.100694,42.345733,-71.073089,42.336437
"4737",101,103,24,-71.100694,42.345733,-71.082383,42.348762
"4938",101,106,1,-71.100694,42.345733,-71.045859,42.335693
"4998",101,107,1,-71.100694,42.345733,-71.03877,42.335741
"5140",101,110,1,-71.100694,42.345733,-71.145442,42.356975
"5323",101,112,7,-71.100694,42.345733,-71.058087,42.355402
"5420",101,113,12,-71.100694,42.345733,-71.070884,42.36069
"5519",101,114,43,-71.100694,42.345733,-71.060515,42.365942
"5702",101,116,8,-71.100694,42.345733,-71.069849,42.356052
"5781",101,117,2,-71.100694,42.345733,-71.052984,42.358508
"5918",101,119,2,-71.100694,42.345733,-71.07655,42.350413
"5978",101,120,2,-71.100694,42.345733,-71.115645,42.309467
"6042",101,121,1,-71.100694,42.345733,-71.114175,42.31309
"6106",101,122,3,-71.100694,42.345733,-71.110833,42.320998
"6230",101,124,2,-71.100694,42.345733,-71.107341,42.310579
"6388",101,126,7,-71.100694,42.345733,-71.13493,42.339335
"6489",101,127,8,-71.100694,42.345733,-71.128374,42.346563
"6595",101,128,10,-71.100694,42.345733,-71.08497,42.362457
"6699",101,129,1,-71.100694,42.345733,-71.118201,42.369832
"6898",101,131,13,-71.100694,42.345733,-71.113687,42.356954
"7271",101,135,1,-71.100694,42.345733,-71.104412,42.370803
"7371",101,136,1,-71.100694,42.345733,-71.086388,42.366095
"7473",101,137,9,-71.100694,42.345733,-71.119084,42.387995
"7684",101,139,1,-71.100694,42.345733,-71.123024,42.396969
"8101",101,144,1,-71.100694,42.345733,-71.126908,42.402763
"4650",102,102,138,-71.073089,42.336437,-71.073089,42.336437
"4738",102,103,116,-71.073089,42.336437,-71.082383,42.348762
"4813",102,104,186,-71.073089,42.336437,-71.057044,42.330716
"4875",102,105,11,-71.073089,42.336437,-71.075354,42.325333
"4939",102,106,76,-71.073089,42.336437,-71.045859,42.335693
"4999",102,107,2,-71.073089,42.336437,-71.03877,42.335741
"5035",102,108,5,-71.073089,42.336437,-71.06198,42.320561
"5141",102,110,2,-71.073089,42.336437,-71.145442,42.356975
"5230",102,111,42,-71.073089,42.336437,-71.059914,42.366222
"5324",102,112,288,-71.073089,42.336437,-71.058087,42.355402
"5421",102,113,61,-71.073089,42.336437,-71.070884,42.36069
"5520",102,114,92,-71.073089,42.336437,-71.060515,42.365942
"5614",102,115,44,-71.073089,42.336437,-71.048927,42.378338
"5703",102,116,11,-71.073089,42.336437,-71.069849,42.356052
"5782",102,117,7,-71.073089,42.336437,-71.052984,42.358508
"5919",102,119,3,-71.073089,42.336437,-71.07655,42.350413
"5979",102,120,6,-71.073089,42.336437,-71.115645,42.309467
"6043",102,121,1,-71.073089,42.336437,-71.114175,42.31309
"6107",102,122,23,-71.073089,42.336437,-71.110833,42.320998
"6231",102,124,3,-71.073089,42.336437,-71.107341,42.310579
"6292",102,125,5,-71.073089,42.336437,-71.100164,42.322913
"6389",102,126,39,-71.073089,42.336437,-71.13493,42.339335
"6490",102,127,34,-71.073089,42.336437,-71.128374,42.346563
"6596",102,128,38,-71.073089,42.336437,-71.08497,42.362457
"6700",102,129,6,-71.073089,42.336437,-71.118201,42.369832
"6796",102,130,4,-71.073089,42.336437,-71.114025,42.376369
"6899",102,131,18,-71.073089,42.336437,-71.113687,42.356954
"6999",102,132,1,-71.073089,42.336437,-71.116865,42.377945
"7095",102,133,32,-71.073089,42.336437,-71.125107,42.380287
"7272",102,135,7,-71.073089,42.336437,-71.104412,42.370803
"7372",102,136,8,-71.073089,42.336437,-71.086388,42.366095
"7474",102,137,7,-71.073089,42.336437,-71.119084,42.387995
"7581",102,138,1,-71.073089,42.336437,-71.113341,42.385582
"7685",102,139,5,-71.073089,42.336437,-71.123024,42.396969
"7872",102,141,1,-71.073089,42.336437,-71.116772,42.400877
"4739",103,103,464,-71.082383,42.348762,-71.082383,42.348762
"4814",103,104,31,-71.082383,42.348762,-71.057044,42.330716
"4876",103,105,1,-71.082383,42.348762,-71.075354,42.325333
"4940",103,106,16,-71.082383,42.348762,-71.045859,42.335693
"5000",103,107,15,-71.082383,42.348762,-71.03877,42.335741
"5036",103,108,2,-71.082383,42.348762,-71.06198,42.320561
"5142",103,110,28,-71.082383,42.348762,-71.145442,42.356975
"5231",103,111,328,-71.082383,42.348762,-71.059914,42.366222
"5325",103,112,469,-71.082383,42.348762,-71.058087,42.355402
"5422",103,113,1209,-71.082383,42.348762,-71.070884,42.36069
"5521",103,114,732,-71.082383,42.348762,-71.060515,42.365942
"5615",103,115,38,-71.082383,42.348762,-71.048927,42.378338
"5704",103,116,202,-71.082383,42.348762,-71.069849,42.356052
"5783",103,117,16,-71.082383,42.348762,-71.052984,42.358508
"5842",103,118,11,-71.082383,42.348762,-71.056605,42.377022
"5920",103,119,20,-71.082383,42.348762,-71.07655,42.350413
"5980",103,120,1,-71.082383,42.348762,-71.115645,42.309467
"6044",103,121,3,-71.082383,42.348762,-71.114175,42.31309
"6108",103,122,12,-71.082383,42.348762,-71.110833,42.320998
"6163",103,123,3,-71.082383,42.348762,-71.098634,42.315692
"6232",103,124,18,-71.082383,42.348762,-71.107341,42.310579
"6293",103,125,17,-71.082383,42.348762,-71.100164,42.322913
"6390",103,126,81,-71.082383,42.348762,-71.13493,42.339335
"6491",103,127,63,-71.082383,42.348762,-71.128374,42.346563
"6597",103,128,260,-71.082383,42.348762,-71.08497,42.362457
"6701",103,129,76,-71.082383,42.348762,-71.118201,42.369832
"6797",103,130,9,-71.082383,42.348762,-71.114025,42.376369
"6900",103,131,104,-71.082383,42.348762,-71.113687,42.356954
"7000",103,132,19,-71.082383,42.348762,-71.116865,42.377945
"7096",103,133,12,-71.082383,42.348762,-71.125107,42.380287
"7176",103,134,2,-71.082383,42.348762,-71.130516,42.397828
"7273",103,135,48,-71.082383,42.348762,-71.104412,42.370803
"7373",103,136,29,-71.082383,42.348762,-71.086388,42.366095
"7475",103,137,53,-71.082383,42.348762,-71.119084,42.387995
"7582",103,138,27,-71.082383,42.348762,-71.113341,42.385582
"7686",103,139,27,-71.082383,42.348762,-71.123024,42.396969
"7780",103,140,3,-71.082383,42.348762,-71.112708,42.400146
"7873",103,141,9,-71.082383,42.348762,-71.116772,42.400877
"7945",103,142,4,-71.082383,42.348762,-71.123413,42.40449
"8022",103,143,1,-71.082383,42.348762,-71.10942,42.39082
"8166",103,145,1,-71.082383,42.348762,-71.120406,42.394002
"4815",104,104,72,-71.057044,42.330716,-71.057044,42.330716
"4877",104,105,7,-71.057044,42.330716,-71.075354,42.325333
"4941",104,106,26,-71.057044,42.330716,-71.045859,42.335693
"5001",104,107,24,-71.057044,42.330716,-71.03877,42.335741
"5037",104,108,5,-71.057044,42.330716,-71.06198,42.320561
"5058",104,109,10,-71.057044,42.330716,-71.065421,42.317225
"5232",104,111,18,-71.057044,42.330716,-71.059914,42.366222
"5326",104,112,73,-71.057044,42.330716,-71.058087,42.355402
"5423",104,113,20,-71.057044,42.330716,-71.070884,42.36069
"5522",104,114,28,-71.057044,42.330716,-71.060515,42.365942
"5705",104,116,3,-71.057044,42.330716,-71.069849,42.356052
"5784",104,117,8,-71.057044,42.330716,-71.052984,42.358508
"6109",104,122,3,-71.057044,42.330716,-71.110833,42.320998
"6164",104,123,1,-71.057044,42.330716,-71.098634,42.315692
"6294",104,125,5,-71.057044,42.330716,-71.100164,42.322913
"6391",104,126,2,-71.057044,42.330716,-71.13493,42.339335
"6492",104,127,2,-71.057044,42.330716,-71.128374,42.346563
"6598",104,128,7,-71.057044,42.330716,-71.08497,42.362457
"6702",104,129,1,-71.057044,42.330716,-71.118201,42.369832
"6901",104,131,2,-71.057044,42.330716,-71.113687,42.356954
"7274",104,135,1,-71.057044,42.330716,-71.104412,42.370803
"7476",104,137,1,-71.057044,42.330716,-71.119084,42.387995
"7583",104,138,3,-71.057044,42.330716,-71.113341,42.385582
"7687",104,139,4,-71.057044,42.330716,-71.123024,42.396969
"7781",104,140,1,-71.057044,42.330716,-71.112708,42.400146
"4878",105,105,60,-71.075354,42.325333,-71.075354,42.325333
"5038",105,108,2,-71.075354,42.325333,-71.06198,42.320561
"5059",105,109,1,-71.075354,42.325333,-71.065421,42.317225
"5327",105,112,11,-71.075354,42.325333,-71.058087,42.355402
"5424",105,113,1,-71.075354,42.325333,-71.070884,42.36069
"5523",105,114,5,-71.075354,42.325333,-71.060515,42.365942
"5616",105,115,1,-71.075354,42.325333,-71.048927,42.378338
"5921",105,119,1,-71.075354,42.325333,-71.07655,42.350413
"5981",105,120,1,-71.075354,42.325333,-71.115645,42.309467
"6165",105,123,4,-71.075354,42.325333,-71.098634,42.315692
"6233",105,124,2,-71.075354,42.325333,-71.107341,42.310579
"6392",105,126,1,-71.075354,42.325333,-71.13493,42.339335
"6493",105,127,1,-71.075354,42.325333,-71.128374,42.346563
"6599",105,128,1,-71.075354,42.325333,-71.08497,42.362457
"6902",105,131,1,-71.075354,42.325333,-71.113687,42.356954
"7001",105,132,1,-71.075354,42.325333,-71.116865,42.377945
"4942",106,106,35,-71.045859,42.335693,-71.045859,42.335693
"5002",106,107,98,-71.045859,42.335693,-71.03877,42.335741
"5233",106,111,3,-71.045859,42.335693,-71.059914,42.366222
"5328",106,112,15,-71.045859,42.335693,-71.058087,42.355402
"5425",106,113,11,-71.045859,42.335693,-71.070884,42.36069
"5524",106,114,13,-71.045859,42.335693,-71.060515,42.365942
"5706",106,116,2,-71.045859,42.335693,-71.069849,42.356052
"5785",106,117,33,-71.045859,42.335693,-71.052984,42.358508
"5922",106,119,6,-71.045859,42.335693,-71.07655,42.350413
"6494",106,127,1,-71.045859,42.335693,-71.128374,42.346563
"6600",106,128,3,-71.045859,42.335693,-71.08497,42.362457
"6903",106,131,1,-71.045859,42.335693,-71.113687,42.356954
"5003",107,107,40,-71.03877,42.335741,-71.03877,42.335741
"5234",107,111,5,-71.03877,42.335741,-71.059914,42.366222
"5329",107,112,23,-71.03877,42.335741,-71.058087,42.355402
"5426",107,113,6,-71.03877,42.335741,-71.070884,42.36069
"5525",107,114,35,-71.03877,42.335741,-71.060515,42.365942
"5617",107,115,1,-71.03877,42.335741,-71.048927,42.378338
"5707",107,116,4,-71.03877,42.335741,-71.069849,42.356052
"5786",107,117,9,-71.03877,42.335741,-71.052984,42.358508
"5843",107,118,3,-71.03877,42.335741,-71.056605,42.377022
"5923",107,119,1,-71.03877,42.335741,-71.07655,42.350413
"6110",107,122,1,-71.03877,42.335741,-71.110833,42.320998
"6601",107,128,2,-71.03877,42.335741,-71.08497,42.362457
"6703",107,129,1,-71.03877,42.335741,-71.118201,42.369832
"6904",107,131,2,-71.03877,42.335741,-71.113687,42.356954
"7002",107,132,1,-71.03877,42.335741,-71.116865,42.377945
"5039",108,108,6,-71.06198,42.320561,-71.06198,42.320561
"5060",108,109,3,-71.06198,42.320561,-71.065421,42.317225
"5330",108,112,5,-71.06198,42.320561,-71.058087,42.355402
"5427",108,113,9,-71.06198,42.320561,-71.070884,42.36069
"5526",108,114,3,-71.06198,42.320561,-71.060515,42.365942
"5787",108,117,3,-71.06198,42.320561,-71.052984,42.358508
"5982",108,120,2,-71.06198,42.320561,-71.115645,42.309467
"5061",109,109,5,-71.065421,42.317225,-71.065421,42.317225
"5428",109,113,1,-71.065421,42.317225,-71.070884,42.36069
"5983",109,120,1,-71.065421,42.317225,-71.115645,42.309467
"6295",109,125,1,-71.065421,42.317225,-71.100164,42.322913
"5143",110,110,92,-71.145442,42.356975,-71.145442,42.356975
"5235",110,111,4,-71.145442,42.356975,-71.059914,42.366222
"5331",110,112,9,-71.145442,42.356975,-71.058087,42.355402
"5429",110,113,51,-71.145442,42.356975,-71.070884,42.36069
"5527",110,114,10,-71.145442,42.356975,-71.060515,42.365942
"5788",110,117,1,-71.145442,42.356975,-71.052984,42.358508
"6393",110,126,27,-71.145442,42.356975,-71.13493,42.339335
"6495",110,127,36,-71.145442,42.356975,-71.128374,42.346563
"6602",110,128,15,-71.145442,42.356975,-71.08497,42.362457
"6704",110,129,27,-71.145442,42.356975,-71.118201,42.369832
"6798",110,130,6,-71.145442,42.356975,-71.114025,42.376369
"6905",110,131,15,-71.145442,42.356975,-71.113687,42.356954
"7003",110,132,5,-71.145442,42.356975,-71.116865,42.377945
"7097",110,133,3,-71.145442,42.356975,-71.125107,42.380287
"7177",110,134,1,-71.145442,42.356975,-71.130516,42.397828
"7275",110,135,36,-71.145442,42.356975,-71.104412,42.370803
"7477",110,137,38,-71.145442,42.356975,-71.119084,42.387995
"7584",110,138,6,-71.145442,42.356975,-71.113341,42.385582
"7688",110,139,12,-71.145442,42.356975,-71.123024,42.396969
"7782",110,140,4,-71.145442,42.356975,-71.112708,42.400146
"7874",110,141,3,-71.145442,42.356975,-71.116772,42.400877
"8102",110,144,2,-71.145442,42.356975,-71.126908,42.402763
"5236",111,111,249,-71.059914,42.366222,-71.059914,42.366222
"5332",111,112,500,-71.059914,42.366222,-71.058087,42.355402
"5430",111,113,407,-71.059914,42.366222,-71.070884,42.36069
"5528",111,114,131,-71.059914,42.366222,-71.060515,42.365942
"5618",111,115,713,-71.059914,42.366222,-71.048927,42.378338
"5708",111,116,16,-71.059914,42.366222,-71.069849,42.356052
"5789",111,117,75,-71.059914,42.366222,-71.052984,42.358508
"5844",111,118,19,-71.059914,42.366222,-71.056605,42.377022
"5924",111,119,2,-71.059914,42.366222,-71.07655,42.350413
"6394",111,126,3,-71.059914,42.366222,-71.13493,42.339335
"6496",111,127,1,-71.059914,42.366222,-71.128374,42.346563
"6603",111,128,253,-71.059914,42.366222,-71.08497,42.362457
"6705",111,129,8,-71.059914,42.366222,-71.118201,42.369832
"6799",111,130,13,-71.059914,42.366222,-71.114025,42.376369
"6906",111,131,49,-71.059914,42.366222,-71.113687,42.356954
"7004",111,132,26,-71.059914,42.366222,-71.116865,42.377945
"7098",111,133,14,-71.059914,42.366222,-71.125107,42.380287
"7276",111,135,23,-71.059914,42.366222,-71.104412,42.370803
"7374",111,136,80,-71.059914,42.366222,-71.086388,42.366095
"7478",111,137,16,-71.059914,42.366222,-71.119084,42.387995
"7585",111,138,13,-71.059914,42.366222,-71.113341,42.385582
"7689",111,139,19,-71.059914,42.366222,-71.123024,42.396969
"7783",111,140,8,-71.059914,42.366222,-71.112708,42.400146
"7875",111,141,53,-71.059914,42.366222,-71.116772,42.400877
"7946",111,142,3,-71.059914,42.366222,-71.123413,42.40449
"8023",111,143,3,-71.059914,42.366222,-71.10942,42.39082
"5333",112,112,208,-71.058087,42.355402,-71.058087,42.355402
"5431",112,113,394,-71.058087,42.355402,-71.070884,42.36069
"5529",112,114,1006,-71.058087,42.355402,-71.060515,42.365942
"5619",112,115,46,-71.058087,42.355402,-71.048927,42.378338
"5709",112,116,105,-71.058087,42.355402,-71.069849,42.356052
"5790",112,117,43,-71.058087,42.355402,-71.052984,42.358508
"5845",112,118,14,-71.058087,42.355402,-71.056605,42.377022
"5925",112,119,12,-71.058087,42.355402,-71.07655,42.350413
"5984",112,120,1,-71.058087,42.355402,-71.115645,42.309467
"6111",112,122,1,-71.058087,42.355402,-71.110833,42.320998
"6234",112,124,1,-71.058087,42.355402,-71.107341,42.310579
"6296",112,125,1,-71.058087,42.355402,-71.100164,42.322913
"6395",112,126,32,-71.058087,42.355402,-71.13493,42.339335
"6497",112,127,22,-71.058087,42.355402,-71.128374,42.346563
"6604",112,128,58,-71.058087,42.355402,-71.08497,42.362457
"6706",112,129,9,-71.058087,42.355402,-71.118201,42.369832
"6800",112,130,5,-71.058087,42.355402,-71.114025,42.376369
"6907",112,131,6,-71.058087,42.355402,-71.113687,42.356954
"7099",112,133,4,-71.058087,42.355402,-71.125107,42.380287
"7178",112,134,2,-71.058087,42.355402,-71.130516,42.397828
"7277",112,135,8,-71.058087,42.355402,-71.104412,42.370803
