"","statn","path_id","cnt","lat","long"
"27143",94,"94_94",253,-71.064608,42.375603
"27144",94,"94_94",253,-71.064608,42.375603
"27145",99,"99_98",253,-71.057629,42.35892
"27146",98,"99_98",253,-71.060292,42.371848
"27147",103,"103_16",253,-71.082383,42.348762
"27148",16,"103_16",253,-71.076163,42.347433
"27149",114,"114_94",253,-71.060515,42.365942
"27150",94,"114_94",253,-71.064608,42.375603
"27151",6,"6_98",254,-71.06514,42.361285
"27152",98,"6_98",254,-71.060292,42.371848
"27153",40,"40_94",254,-71.050877,42.363871
"27154",94,"40_94",254,-71.064608,42.375603
"27155",52,"52_44",254,-71.085954,42.348717
"27156",44,"52_44",254,-71.056868,42.360583
"27157",53,"53_8",254,-71.089886,42.350851
"27158",8,"53_8",254,-71.137313,42.353334
"27159",55,"55_25",254,-71.088088,42.347265
"27160",25,"55_25",254,-71.076847,42.341332
"27161",58,"58_70",254,-71.07278,42.355596
"27162",70,"58_70",254,-71.121851,42.372244
"27163",69,"69_32",254,-71.123338,42.341598
"27164",32,"69_32",254,-71.102221,42.343912
"27165",20,"20_23",255,-71.051601,42.35977
"27166",23,"20_23",255,-71.059364,42.359677
"27167",47,"47_33",255,-71.056067,42.362811
"27168",33,"47_33",255,-71.096831,42.349046
"27169",4,"4_33",256,-71.069616,42.345392
"27170",33,"4_33",256,-71.096831,42.349046
"27171",11,"11_39",256,-71.1065,42.338629
"27172",39,"11_39",256,-71.074182,42.338623
"27173",35,"35_52",256,-71.05896,42.354594
"27174",52,"35_52",256,-71.085954,42.348717
"27175",53,"53_26",256,-71.089886,42.350851
"27176",26,"53_26",256,-71.068922,42.341522
"27177",58,"58_25",256,-71.07278,42.355596
"27178",25,"58_25",256,-71.076847,42.341332
"27179",65,"65_47",256,-71.0441,42.3475
"27180",47,"65_47",256,-71.056067,42.362811
"27181",80,"80_72",256,-71.090188,42.362429
"27182",72,"80_72",256,-71.084105,42.362613
"27183",131,"131_131",256,-71.113687,42.356954
"27184",131,"131_131",256,-71.113687,42.356954
"27185",6,"6_114",257,-71.06514,42.361285
"27186",114,"6_114",257,-71.060515,42.365942
"27187",16,"16_32",257,-71.076163,42.347433
"27188",32,"16_32",257,-71.102221,42.343912
"27189",25,"25_55",257,-71.076847,42.341332
"27190",55,"25_55",257,-71.088088,42.347265
"27191",39,"39_33",257,-71.074182,42.338623
"27192",33,"39_33",257,-71.096831,42.349046
"27193",57,"57_30",257,-71.081572,42.340799
"27194",30,"57_30",257,-71.105221,42.334073
"27195",60,"60_54",257,-71.07131,42.360877
"27196",54,"60_54",257,-71.063348,42.354979
"27197",68,"68_73",257,-71.1031,42.36507
"27198",73,"68_73",257,-71.120886,42.373231
"27199",72,"72_53",257,-71.084105,42.362613
"27200",53,"72_53",257,-71.089886,42.350851
"27201",99,"99_91",257,-71.057629,42.35892
"27202",91,"99_91",257,-71.09169,42.366277
"27203",9,"9_58",258,-71.116174,42.351313
"27204",58,"9_58",258,-71.07278,42.355596
"27205",22,"22_112",258,-71.055547,42.352175
"27206",112,"22_112",258,-71.058087,42.355402
"27207",53,"53_72",258,-71.089886,42.350851
"27208",72,"53_72",258,-71.084105,42.362613
"27209",57,"57_27",258,-71.081572,42.340799
"27210",27,"57_27",258,-71.094734,42.331567
"27211",4,"4_6",259,-71.069616,42.345392
"27212",6,"4_6",259,-71.06514,42.361285
"27213",16,"16_128",259,-71.076163,42.347433
"27214",128,"16_128",259,-71.08497,42.362457
"27215",49,"49_53",259,-71.066289,42.351146
"27216",53,"49_53",259,-71.089886,42.350851
"27217",55,"55_52",259,-71.088088,42.347265
"27218",52,"55_52",259,-71.085954,42.348717
"27219",59,"59_21",259,-71.059367,42.351356
"27220",21,"59_21",259,-71.082578,42.345959
"27221",59,"59_25",259,-71.059367,42.351356
"27222",25,"59_25",259,-71.076847,42.341332
"27223",73,"73_87",259,-71.120886,42.373231
"27224",87,"73_87",259,-71.114214,42.366621
"27225",75,"75_33",259,-71.10042,42.363562
"27226",33,"75_33",259,-71.096831,42.349046
"27227",80,"80_55",259,-71.090188,42.362429
"27228",55,"80_55",259,-71.088088,42.347265
"27229",86,"86_30",259,-71.116205,42.332799
"27230",30,"86_30",259,-71.105221,42.334073
"27231",30,"30_36",260,-71.105221,42.334073
"27232",36,"30_36",260,-71.077303,42.349673
"27233",33,"33_5",260,-71.096831,42.349046
"27234",5,"33_5",260,-71.090179,42.341814
"27235",42,"42_99",260,-71.070378,42.352096
"27236",99,"42_99",260,-71.057629,42.35892
"27237",45,"45_57",260,-71.09788,42.344763
"27238",57,"45_57",260,-71.081572,42.340799
"27239",52,"52_14",260,-71.085954,42.348717
"27240",14,"52_14",260,-71.102797,42.337171
"27241",130,"130_133",260,-71.114025,42.376369
"27242",133,"130_133",260,-71.125107,42.380287
"27243",19,"19_80",261,-71.105828,42.347527
"27244",80,"19_80",261,-71.090188,42.362429
"27245",32,"32_86",261,-71.102221,42.343912
"27246",86,"32_86",261,-71.116205,42.332799
"27247",38,"38_21",261,-71.060868,42.366231
"27248",21,"38_21",261,-71.082578,42.345959
"27249",46,"46_12",261,-71.085918,42.343864
"27250",12,"46_12",261,-71.088496,42.335911
"27251",103,"103_112",261,-71.082383,42.348762
"27252",112,"103_112",261,-71.058087,42.355402
"27253",133,"133_70",261,-71.125107,42.380287
"27254",70,"133_70",261,-71.121851,42.372244
"27255",137,"137_91",261,-71.119084,42.387995
"27256",91,"137_91",261,-71.09169,42.366277
"27257",36,"36_68",262,-71.077303,42.349673
"27258",68,"36_68",262,-71.1031,42.36507
"27259",74,"74_70",262,-71.118579,42.373268
"27260",70,"74_70",262,-71.121851,42.372244
"27261",90,"90_75",262,-71.07711,42.3707
"27262",75,"90_75",262,-71.10042,42.363562
"27263",98,"98_99",262,-71.060292,42.371848
"27264",99,"98_99",262,-71.057629,42.35892
"27265",113,"113_4",262,-71.070884,42.36069
"27266",4,"113_4",262,-71.069616,42.345392
"27267",6,"6_49",263,-71.06514,42.361285
"27268",49,"6_49",263,-71.066289,42.351146
"27269",9,"9_76",263,-71.116174,42.351313
"27270",76,"9_76",263,-71.105495,42.366426
"27271",23,"23_16",263,-71.059364,42.359677
"27272",16,"23_16",263,-71.076163,42.347433
"27273",24,"24_36",263,-71.045461,42.351821
"27274",36,"24_36",263,-71.077303,42.349673
"27275",34,"34_21",263,-71.099855,42.346171
"27276",21,"34_21",263,-71.082578,42.345959
"27277",58,"58_38",263,-71.07278,42.355596
"27278",38,"58_38",263,-71.060868,42.366231
"27279",59,"59_6",263,-71.059367,42.351356
"27280",6,"59_6",263,-71.06514,42.361285
"27281",76,"76_36",263,-71.105495,42.366426
"27282",36,"76_36",263,-71.077303,42.349673
"27283",91,"91_78",263,-71.09169,42.366277
"27284",78,"91_78",263,-71.095319,42.379637
"27285",98,"98_58",263,-71.060292,42.371848
"27286",58,"98_58",263,-71.07278,42.355596
"27287",111,"111_91",263,-71.059914,42.366222
"27288",91,"111_91",263,-71.09169,42.366277
"27289",22,"22_35",264,-71.055547,42.352175
"27290",35,"22_35",264,-71.05896,42.354594
"27291",22,"22_60",264,-71.055547,42.352175
"27292",60,"22_60",264,-71.07131,42.360877
"27293",22,"22_103",264,-71.055547,42.352175
"27294",103,"22_103",264,-71.082383,42.348762
"27295",39,"39_32",264,-71.074182,42.338623
"27296",32,"39_32",264,-71.102221,42.343912
"27297",53,"53_84",264,-71.089886,42.350851
"27298",84,"53_84",264,-71.076472,42.366981
"27299",55,"55_22",264,-71.088088,42.347265
"27300",22,"55_22",264,-71.055547,42.352175
"27301",55,"55_103",264,-71.088088,42.347265
"27302",103,"55_103",264,-71.082383,42.348762
"27303",68,"68_76",264,-71.1031,42.36507
"27304",76,"68_76",264,-71.105495,42.366426
"27305",74,"74_130",264,-71.118579,42.373268
"27306",130,"74_130",264,-71.114025,42.376369
"27307",81,"81_50",264,-71.062679,42.352409
"27308",50,"81_50",264,-71.073644,42.350989
"27309",131,"131_80",264,-71.113687,42.356954
"27310",80,"131_80",264,-71.090188,42.362429
"27311",26,"26_43",265,-71.068922,42.341522
"27312",43,"26_43",265,-71.050699,42.357143
"27313",26,"26_52",265,-71.068922,42.341522
"27314",52,"26_52",265,-71.085954,42.348717
"27315",35,"35_47",265,-71.05896,42.354594
"27316",47,"35_47",265,-71.056067,42.362811
"27317",60,"60_50",265,-71.07131,42.360877
"27318",50,"60_50",265,-71.073644,42.350989
"27319",87,"87_73",265,-71.114214,42.366621
"27320",73,"87_73",265,-71.120886,42.373231
"27321",88,"88_137",265,-71.101427,42.374035
"27322",137,"88_137",265,-71.119084,42.387995
"27323",128,"128_33",265,-71.08497,42.362457
"27324",33,"128_33",265,-71.096831,42.349046
"27325",4,"4_60",266,-71.069616,42.345392
"27326",60,"4_60",266,-71.07131,42.360877
"27327",20,"20_48",266,-71.051601,42.35977
"27328",48,"20_48",266,-71.055407,42.356755
"27329",56,"56_9",266,-71.0833545,42.3281898
"27330",9,"56_9",266,-71.116174,42.351313
"27331",68,"68_55",266,-71.1031,42.36507
"27332",55,"68_55",266,-71.088088,42.347265
"27333",74,"74_58",266,-71.118579,42.373268
"27334",58,"74_58",266,-71.07278,42.355596
"27335",86,"86_86",266,-71.116205,42.332799
"27336",86,"86_86",266,-71.116205,42.332799
"27337",111,"111_40",266,-71.059914,42.366222
"27338",40,"111_40",266,-71.050877,42.363871
"27339",10,"10_52",267,-71.105884,42.350075
"27340",52,"10_52",267,-71.085954,42.348717
"27341",11,"11_36",267,-71.1065,42.338629
"27342",36,"11_36",267,-71.077303,42.349673
"27343",14,"14_6",267,-71.102797,42.337171
"27344",6,"14_6",267,-71.06514,42.361285
"27345",59,"59_22",267,-71.059367,42.351356
"27346",22,"59_22",267,-71.055547,42.352175
"27347",59,"59_57",267,-71.059367,42.351356
"27348",57,"59_57",267,-71.081572,42.340799
"27349",61,"61_53",267,-71.082674,42.348323
"27350",53,"61_53",267,-71.089886,42.350851
"27351",84,"84_113",267,-71.076472,42.366981
"27352",113,"84_113",267,-71.070884,42.36069
"27353",113,"113_55",267,-71.070884,42.36069
"27354",55,"113_55",267,-71.088088,42.347265
"27355",26,"26_14",268,-71.068922,42.341522
"27356",14,"26_14",268,-71.102797,42.337171
"27357",41,"41_11",268,-71.123831,42.352261
"27358",11,"41_11",268,-71.1065,42.338629
"27359",58,"58_35",268,-71.07278,42.355596
"27360",35,"58_35",268,-71.05896,42.354594
"27361",73,"73_29",268,-71.120886,42.373231
"27362",29,"73_29",268,-71.124565,42.363732
"27363",98,"98_48",268,-71.060292,42.371848
"27364",48,"98_48",268,-71.055407,42.356755
"27365",9,"9_60",269,-71.116174,42.351313
"27366",60,"9_60",269,-71.07131,42.360877
"27367",50,"50_103",269,-71.073644,42.350989
"27368",103,"50_103",269,-71.082383,42.348762
"27369",67,"67_21",269,-71.093198,42.3581
"27370",21,"67_21",269,-71.082578,42.345959
"27371",86,"86_32",269,-71.116205,42.332799
"27372",32,"86_32",269,-71.102221,42.343912
"27373",95,"95_67",269,-71.094445,42.372969
"27374",67,"95_67",269,-71.093198,42.3581
"27375",12,"12_21",270,-71.088496,42.335911
"27376",21,"12_21",270,-71.082578,42.345959
"27377",43,"43_54",270,-71.050699,42.357143
"27378",54,"43_54",270,-71.063348,42.354979
"27379",60,"60_16",270,-71.07131,42.360877
"27380",16,"60_16",270,-71.076163,42.347433
"27381",94,"94_40",270,-71.064608,42.375603
"27382",40,"94_40",270,-71.050877,42.363871
"27383",17,"17_58",271,-71.119581,42.365074
"27384",58,"17_58",271,-71.07278,42.355596
"27385",27,"27_11",271,-71.094734,42.331567
"27386",11,"27_11",271,-71.1065,42.338629
"27387",43,"43_16",271,-71.050699,42.357143
"27388",16,"43_16",271,-71.076163,42.347433
"27389",52,"52_38",271,-71.085954,42.348717
"27390",38,"52_38",271,-71.060868,42.366231
"27391",53,"53_34",271,-71.089886,42.350851
"27392",34,"53_34",271,-71.099855,42.346171
"27393",103,"103_75",271,-71.082383,42.348762
"27394",75,"103_75",271,-71.10042,42.363562
"27395",9,"9_66",272,-71.116174,42.351313
"27396",66,"9_66",272,-71.13401,42.348607
"27397",31,"31_42",272,-71.041747,42.348833
"27398",42,"31_42",272,-71.070378,42.352096
"27399",36,"36_69",272,-71.077303,42.349673
"27400",69,"36_69",272,-71.123338,42.341598
"27401",129,"129_67",272,-71.118201,42.369832
"27402",67,"129_67",272,-71.093198,42.3581
"27403",52,"52_57",273,-71.085954,42.348717
"27404",57,"52_57",273,-71.081572,42.340799
"27405",61,"61_49",273,-71.082674,42.348323
"27406",49,"61_49",273,-71.066289,42.351146
"27407",70,"70_53",273,-71.121851,42.372244
"27408",53,"70_53",273,-71.089886,42.350851
"27409",72,"72_68",273,-71.084105,42.362613
"27410",68,"72_68",273,-71.1031,42.36507
"27411",11,"11_34",274,-71.1065,42.338629
"27412",34,"11_34",274,-71.099855,42.346171
"27413",16,"16_68",274,-71.076163,42.347433
"27414",68,"16_68",274,-71.1031,42.36507
"27415",33,"33_75",274,-71.096831,42.349046
"27416",75,"33_75",274,-71.10042,42.363562
"27417",44,"44_94",274,-71.056868,42.360583
"27418",94,"44_94",274,-71.064608,42.375603
"27419",46,"46_68",274,-71.085918,42.343864
"27420",68,"46_68",274,-71.1031,42.36507
"27421",76,"76_29",274,-71.105495,42.366426
"27422",29,"76_29",274,-71.124565,42.363732
"27423",91,"91_137",274,-71.09169,42.366277
"27424",137,"91_137",274,-71.119084,42.387995
"27425",94,"94_64",274,-71.064608,42.375603
"27426",64,"94_64",274,-71.0496,42.3511
"27427",99,"99_40",274,-71.057629,42.35892
"27428",40,"99_40",274,-71.050877,42.363871
"27429",12,"12_4",275,-71.088496,42.335911
"27430",4,"12_4",275,-71.069616,42.345392
"27431",55,"55_3",275,-71.088088,42.347265
"27432",3,"55_3",275,-71.100812,42.340021
"27433",60,"60_6",275,-71.07131,42.360877
"27434",6,"60_6",275,-71.06514,42.361285
"27435",9,"9_42",276,-71.116174,42.351313
"27436",42,"9_42",276,-71.070378,42.352096
"27437",9,"9_113",276,-71.116174,42.351313
"27438",113,"9_113",276,-71.070884,42.36069
"27439",39,"39_81",276,-71.074182,42.338623
"27440",81,"39_81",276,-71.062679,42.352409
"27441",52,"52_55",276,-71.085954,42.348717
"27442",55,"52_55",276,-71.088088,42.347265
"27443",60,"60_4",276,-71.07131,42.360877
"27444",4,"60_4",276,-71.069616,42.345392
"27445",67,"67_10",276,-71.093198,42.3581
"27446",10,"67_10",276,-71.105884,42.350075
"27447",95,"95_75",276,-71.094445,42.372969
"27448",75,"95_75",276,-71.10042,42.363562
"27449",42,"42_41",277,-71.070378,42.352096
"27450",41,"42_41",277,-71.123831,42.352261
"27451",45,"45_22",277,-71.09788,42.344763
"27452",22,"45_22",277,-71.055547,42.352175
"27453",59,"59_114",277,-71.059367,42.351356
"27454",114,"59_114",277,-71.060515,42.365942
"27455",81,"81_49",277,-71.062679,42.352409
"27456",49,"81_49",277,-71.066289,42.351146
"27457",113,"113_74",277,-71.070884,42.36069
"27458",74,"113_74",277,-71.118579,42.373268
"27459",10,"10_42",278,-71.105884,42.350075
"27460",42,"10_42",278,-71.070378,42.352096
"27461",20,"20_26",278,-71.051601,42.35977
"27462",26,"20_26",278,-71.068922,42.341522
"27463",29,"29_74",278,-71.124565,42.363732
"27464",74,"29_74",278,-71.118579,42.373268
"27465",42,"42_67",278,-71.070378,42.352096
"27466",67,"42_67",278,-71.093198,42.3581
"27467",46,"46_9",278,-71.085918,42.343864
"27468",9,"46_9",278,-71.116174,42.351313
"27469",84,"84_22",278,-71.076472,42.366981
"27470",22,"84_22",278,-71.055547,42.352175
"27471",103,"103_45",278,-71.082383,42.348762
"27472",45,"103_45",278,-71.09788,42.344763
"27473",113,"113_9",278,-71.070884,42.36069
"27474",9,"113_9",278,-71.116174,42.351313
"27475",9,"9_55",279,-71.116174,42.351313
"27476",55,"9_55",279,-71.088088,42.347265
"27477",18,"18_15",279,-71.129791,42.36337
"27478",15,"18_15",279,-71.13802,42.361667
"27479",19,"19_69",279,-71.105828,42.347527
"27480",69,"19_69",279,-71.123338,42.341598
"27481",64,"64_49",279,-71.0496,42.3511
"27482",49,"64_49",279,-71.066289,42.351146
"27483",70,"70_129",279,-71.121851,42.372244
"27484",129,"70_129",279,-71.118201,42.369832
"27485",72,"72_88",279,-71.084105,42.362613
"27486",88,"72_88",279,-71.101427,42.374035
"27487",72,"72_94",279,-71.084105,42.362613
"27488",94,"72_94",279,-71.064608,42.375603
"27489",72,"72_114",279,-71.084105,42.362613
"27490",114,"72_114",279,-71.060515,42.365942
"27491",96,"96_88",279,-71.111075,42.373379
"27492",88,"96_88",279,-71.101427,42.374035
"27493",4,"4_43",280,-71.069616,42.345392
"27494",43,"4_43",280,-71.050699,42.357143
"27495",16,"16_23",280,-71.076163,42.347433
"27496",23,"16_23",280,-71.059364,42.359677
"27497",42,"42_31",280,-71.070378,42.352096
"27498",31,"42_31",280,-71.041747,42.348833
"27499",52,"52_3",280,-71.085954,42.348717
"27500",3,"52_3",280,-71.100812,42.340021
"27501",58,"58_64",280,-71.07278,42.355596
"27502",64,"58_64",280,-71.0496,42.3511
"27503",60,"60_9",280,-71.07131,42.360877
"27504",9,"60_9",280,-71.116174,42.351313
"27505",70,"70_15",280,-71.121851,42.372244
"27506",15,"70_15",280,-71.13802,42.361667
"27507",79,"79_73",280,-71.106541,42.378551
"27508",73,"79_73",280,-71.120886,42.373231
"27509",132,"132_80",280,-71.116865,42.377945
"27510",80,"132_80",280,-71.090188,42.362429
"27511",26,"26_32",281,-71.068922,42.341522
"27512",32,"26_32",281,-71.102221,42.343912
"27513",52,"52_68",281,-71.085954,42.348717
"27514",68,"52_68",281,-71.1031,42.36507
"27515",67,"67_70",281,-71.093198,42.3581
"27516",70,"67_70",281,-71.121851,42.372244
"27517",33,"33_61",282,-71.096831,42.349046
"27518",61,"33_61",282,-71.082674,42.348323
"27519",50,"50_46",282,-71.073644,42.350989
"27520",46,"50_46",282,-71.085918,42.343864
"27521",53,"53_57",282,-71.089886,42.350851
"27522",57,"53_57",282,-71.081572,42.340799
"27523",113,"113_98",282,-71.070884,42.36069
"27524",98,"113_98",282,-71.060292,42.371848
"27525",132,"132_133",282,-71.116865,42.377945
"27526",133,"132_133",282,-71.125107,42.380287
"27527",33,"33_22",283,-71.096831,42.349046
"27528",22,"33_22",283,-71.055547,42.352175
"27529",50,"50_55",283,-71.073644,42.350989
"27530",55,"50_55",283,-71.088088,42.347265
"27531",53,"53_15",283,-71.089886,42.350851
"27532",15,"53_15",283,-71.13802,42.361667
"27533",54,"54_55",283,-71.063348,42.354979
"27534",55,"54_55",283,-71.088088,42.347265
"27535",68,"68_21",283,-71.1031,42.36507
"27536",21,"68_21",283,-71.082578,42.345959
"27537",75,"75_79",283,-71.10042,42.363562
"27538",79,"75_79",283,-71.106541,42.378551
"27539",87,"87_68",283,-71.114214,42.366621
"27540",68,"87_68",283,-71.1031,42.36507
"27541",88,"88_90",283,-71.101427,42.374035
"27542",90,"88_90",283,-71.07711,42.3707
"27543",131,"131_70",283,-71.113687,42.356954
"27544",70,"131_70",283,-71.121851,42.372244
"27545",3,"3_45",284,-71.100812,42.340021
"27546",45,"3_45",284,-71.09788,42.344763
"27547",16,"16_40",284,-71.076163,42.347433
"27548",40,"16_40",284,-71.050877,42.363871
"27549",47,"47_65",284,-71.056067,42.362811
"27550",65,"47_65",284,-71.0441,42.3475
"27551",49,"49_38",284,-71.066289,42.351146
"27552",38,"49_38",284,-71.060868,42.366231
"27553",69,"69_66",284,-71.123338,42.341598
"27554",66,"69_66",284,-71.13401,42.348607
"27555",75,"75_90",284,-71.10042,42.363562
"27556",90,"75_90",284,-71.07711,42.3707
"27557",98,"98_113",284,-71.060292,42.371848
"27558",113,"98_113",284,-71.070884,42.36069
"27559",36,"36_112",285,-71.077303,42.349673
"27560",112,"36_112",285,-71.058087,42.355402
"27561",39,"39_53",285,-71.074182,42.338623
"27562",53,"39_53",285,-71.089886,42.350851
"27563",46,"46_30",285,-71.085918,42.343864
"27564",30,"46_30",285,-71.105221,42.334073
"27565",58,"58_44",285,-71.07278,42.355596
"27566",44,"58_44",285,-71.056868,42.360583
"27567",59,"59_54",285,-71.059367,42.351356
"27568",54,"59_54",285,-71.063348,42.354979
"27569",66,"66_11",285,-71.13401,42.348607
"27570",11,"66_11",285,-71.1065,42.338629
"27571",78,"78_128",285,-71.095319,42.379637
"27572",128,"78_128",285,-71.08497,42.362457
"27573",87,"87_17",285,-71.114214,42.366621
"27574",17,"87_17",285,-71.119581,42.365074
"27575",103,"103_49",285,-71.082383,42.348762
"27576",49,"103_49",285,-71.066289,42.351146
"27577",129,"129_74",285,-71.118201,42.369832
"27578",74,"129_74",285,-71.118579,42.373268
"27579",139,"139_74",285,-71.123024,42.396969
"27580",74,"139_74",285,-71.118579,42.373268
"27581",41,"41_67",286,-71.123831,42.352261
"27582",67,"41_67",286,-71.093198,42.3581
"27583",43,"43_84",286,-71.050699,42.357143
"27584",84,"43_84",286,-71.076472,42.366981
"27585",58,"58_43",286,-71.07278,42.355596
"27586",43,"58_43",286,-71.050699,42.357143
"27587",58,"58_45",286,-71.07278,42.355596
"27588",45,"58_45",286,-71.09788,42.344763
"27589",75,"75_52",286,-71.10042,42.363562
"27590",52,"75_52",286,-71.085954,42.348717
"27591",79,"79_128",286,-71.106541,42.378551
"27592",128,"79_128",286,-71.08497,42.362457
"27593",114,"114_113",286,-71.060515,42.365942
"27594",113,"114_113",286,-71.070884,42.36069
"27595",26,"26_20",287,-71.068922,42.341522
"27596",20,"26_20",287,-71.051601,42.35977
"27597",45,"45_53",287,-71.09788,42.344763
"27598",53,"45_53",287,-71.089886,42.350851
"27599",46,"46_80",287,-71.085918,42.343864
"27600",80,"46_80",287,-71.090188,42.362429
"27601",55,"55_10",287,-71.088088,42.347265
"27602",10,"55_10",287,-71.105884,42.350075
"27603",96,"96_135",287,-71.111075,42.373379
"27604",135,"96_135",287,-71.104412,42.370803
"27605",4,"4_12",288,-71.069616,42.345392
"27606",12,"4_12",288,-71.088496,42.335911
"27607",46,"46_58",288,-71.085918,42.343864
"27608",58,"46_58",288,-71.07278,42.355596
"27609",46,"46_103",288,-71.085918,42.343864
"27610",103,"46_103",288,-71.082383,42.348762
"27611",55,"55_68",288,-71.088088,42.347265
"27612",68,"55_68",288,-71.1031,42.36507
"27613",68,"68_46",288,-71.1031,42.36507
"27614",46,"68_46",288,-71.085918,42.343864
"27615",79,"79_139",288,-71.106541,42.378551
"27616",139,"79_139",288,-71.123024,42.396969
"27617",87,"87_67",288,-71.114214,42.366621
"27618",67,"87_67",288,-71.093198,42.3581
"27619",99,"99_114",288,-71.057629,42.35892
"27620",114,"99_114",288,-71.060515,42.365942
"27621",3,"3_5",289,-71.100812,42.340021
"27622",5,"3_5",289,-71.090179,42.341814
"27623",20,"20_16",289,-71.051601,42.35977
"27624",16,"20_16",289,-71.076163,42.347433
"27625",24,"24_54",289,-71.045461,42.351821
"27626",54,"24_54",289,-71.063348,42.354979
"27627",39,"39_23",289,-71.074182,42.338623
"27628",23,"39_23",289,-71.059364,42.359677
"27629",94,"94_47",289,-71.064608,42.375603
"27630",47,"94_47",289,-71.056067,42.362811
"27631",114,"114_59",289,-71.060515,42.365942
"27632",59,"114_59",289,-71.059367,42.351356
"27633",33,"33_66",290,-71.096831,42.349046
"27634",66,"33_66",290,-71.13401,42.348607
"27635",69,"69_19",290,-71.123338,42.341598
"27636",19,"69_19",290,-71.105828,42.347527
"27637",81,"81_42",290,-71.062679,42.352409
"27638",42,"81_42",290,-71.070378,42.352096
"27639",94,"94_98",290,-71.064608,42.375603
"27640",98,"94_98",290,-71.060292,42.371848
"27641",112,"112_22",290,-71.058087,42.355402
"27642",22,"112_22",290,-71.055547,42.352175
"27643",135,"135_74",290,-71.104412,42.370803
"27644",74,"135_74",290,-71.118579,42.373268
"27645",135,"135_130",290,-71.104412,42.370803
"27646",130,"135_130",290,-71.114025,42.376369
"27647",30,"30_16",291,-71.105221,42.334073
"27648",16,"30_16",291,-71.076163,42.347433
"27649",35,"35_42",291,-71.05896,42.354594
"27650",42,"35_42",291,-71.070378,42.352096
"27651",47,"47_23",291,-71.056067,42.362811
"27652",23,"47_23",291,-71.059364,42.359677
"27653",55,"55_74",291,-71.088088,42.347265
"27654",74,"55_74",291,-71.118579,42.373268
"27655",58,"58_74",291,-71.07278,42.355596
"27656",74,"58_74",291,-71.118579,42.373268
"27657",66,"66_41",291,-71.13401,42.348607
"27658",41,"66_41",291,-71.123831,42.352261
"27659",113,"113_54",291,-71.070884,42.36069
"27660",54,"113_54",291,-71.063348,42.354979
"27661",32,"32_103",292,-71.102221,42.343912
"27662",103,"32_103",292,-71.082383,42.348762
"27663",43,"43_23",292,-71.050699,42.357143
"27664",23,"43_23",292,-71.059364,42.359677
"27665",52,"52_6",292,-71.085954,42.348717
"27666",6,"52_6",292,-71.06514,42.361285
"27667",57,"57_59",292,-71.081572,42.340799
"27668",59,"57_59",292,-71.059367,42.351356
"27669",128,"128_88",292,-71.08497,42.362457
"27670",88,"128_88",292,-71.101427,42.374035
"27671",5,"5_52",293,-71.090179,42.341814
"27672",52,"5_52",293,-71.085954,42.348717
"27673",6,"6_50",293,-71.06514,42.361285
"27674",50,"6_50",293,-71.073644,42.350989
"27675",67,"67_73",293,-71.093198,42.3581
"27676",73,"67_73",293,-71.120886,42.373231
"27677",69,"69_36",293,-71.123338,42.341598
"27678",36,"69_36",293,-71.077303,42.349673
"27679",74,"74_132",293,-71.118579,42.373268
"27680",132,"74_132",293,-71.116865,42.377945
"27681",79,"79_132",293,-71.106541,42.378551
"27682",132,"79_132",293,-71.116865,42.377945
"27683",35,"35_64",294,-71.05896,42.354594
"27684",64,"35_64",294,-71.0496,42.3511
"27685",44,"44_59",294,-71.056868,42.360583
"27686",59,"44_59",294,-71.059367,42.351356
"27687",63,"63_4",294,-71.057054,42.344023
"27688",4,"63_4",294,-71.069616,42.345392
"27689",67,"67_96",294,-71.093198,42.3581
"27690",96,"67_96",294,-71.111075,42.373379
"27691",75,"75_16",294,-71.10042,42.363562
"27692",16,"75_16",294,-71.076163,42.347433
"27693",76,"76_55",294,-71.105495,42.366426
"27694",55,"76_55",294,-71.088088,42.347265
"27695",33,"33_19",295,-71.096831,42.349046
"27696",19,"33_19",295,-71.105828,42.347527
"27697",50,"50_4",295,-71.073644,42.350989
"27698",4,"50_4",295,-71.069616,42.345392
"27699",66,"66_62",295,-71.13401,42.348607
"27700",62,"66_62",295,-71.109927,42.340299
"27701",128,"128_78",295,-71.08497,42.362457
"27702",78,"128_78",295,-71.095319,42.379637
"27703",21,"21_55",296,-71.082578,42.345959
"27704",55,"21_55",296,-71.088088,42.347265
"27705",22,"22_102",297,-71.055547,42.352175
"27706",102,"22_102",297,-71.073089,42.336437
"27707",26,"26_46",297,-71.068922,42.341522
"27708",46,"26_46",297,-71.085918,42.343864
"27709",111,"111_7",297,-71.059914,42.366222
"27710",7,"111_7",297,-71.044624,42.353412
"27711",7,"7_111",298,-71.044624,42.353412
"27712",111,"7_111",298,-71.059914,42.366222
"27713",36,"36_61",298,-71.077303,42.349673
"27714",61,"36_61",298,-71.082674,42.348323
"27715",45,"45_39",298,-71.09788,42.344763
"27716",39,"45_39",298,-71.074182,42.338623
"27717",53,"53_14",298,-71.089886,42.350851
"27718",14,"53_14",298,-71.102797,42.337171
"27719",94,"94_99",298,-71.064608,42.375603
"27720",99,"94_99",298,-71.057629,42.35892
"27721",111,"111_42",298,-71.059914,42.366222
"27722",42,"111_42",298,-71.070378,42.352096
"27723",112,"112_36",298,-71.058087,42.355402
"27724",36,"112_36",298,-71.077303,42.349673
